track_id,track_name,artist,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
1le5KVGTF1xWf2aUj7ruLy,Fallin' For You,Colbie Caillat,56,0.644,0.834,4.0,-6.473,0.0275,0.156,0.0,0.112,0.593,117.043,215.547
46XvcuEZFFInDilbYUNHBn,Say I Yi Yi,Ying Yang Twins,55,0.782,0.627,8.0,-6.509,0.115,0.00233,1.27e-05,0.201,0.485,94.967,272.507
1ZGh5PEzkEHzfcLMXyelT8,手掌心,Della,0,0.468,0.372,7.0,-11.453,0.0287,0.645,2.37e-05,0.34,0.177,77.022,277.173
2nvZv4qatgsDIbEqqbQLUT,West Coast,Coconut Records,55,0.532,0.597,10.0,-6.109,0.0261,0.464,0.000123,0.0643,0.345,80.031,210.106
4WFeJTXNHIS2wURtwlAkhu,Time Warp,Little Nell,63,0.387,0.665,1.0,-11.323,0.225,0.145,0.00167,0.092,0.541,174.896,199.367
6lZKB76djHxzO0p2Y3E8vj,很久以後 - 電影《可不可以，你也剛好喜歡我》主題曲,G.E.M.,52,0.615,0.386,3.0,-9.799,0.0312,0.825,4.46e-06,0.115,0.148,129.925,247.133
1gJOqXpRjz9GeEEwQpcujK,You Are So Beautiful,Joe Cocker,64,0.297,0.182,1.0,-10.944,0.0298,0.846,0.00267,0.134,0.092,83.391,159.64
4c5z6ApUReDUz4ndKafyBJ,Don Quixote: Act III: Entree,Ludwig Minkus,7,0.118,0.0654,3.0,-22.993,0.0394,0.966,0.778,0.115,0.0381,94.339,256.067
1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,Joji,15,0.672,0.588,1.0,-9.573,0.133,0.619,0.241,0.0992,0.204,169.033,174.358
1mKHZDWICROPP1gmOg1mn2,For A Moment,Haley Morrison,62,0.496,0.0117,2.0,-31.262,0.0586,0.995,0.897,0.1,0.234,68.158,201.875
4QTlxavdQGUVitxAvQqqkU,Mmhmm,BigXthaPlug,79,0.93,0.682,9.0,-8.799,0.331,0.028,0.0,0.129,0.962,126.003,119.016
01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,Mac Miller,71,0.272,0.238,2.0,-12.148,0.0349,0.89,0.00925,0.275,0.119,83.507,161.84
7Hy7Fgp3es9APBsQIzEF3V,Vacation,Still Woozy,43,0.609,0.431,9.0,-11.516,0.0675,0.344,0.00239,0.181,0.38,125.117,233.995
00shcLNgwxFoIWDCCiQB6i,"Holberg Suite, Op. 40: 4. Air (Andante religioso)",Edvard Grieg,17,0.168,0.0337,7.0,-24.257,0.0455,0.879,0.861,0.147,0.0339,67.446,406.667
7p6kACMWz2DqZOX2hCysET,Haru's Memories,Yuji Nomi,40,0.189,0.137,4.0,-18.393,0.0366,0.967,0.913,0.0859,0.0691,81.48,201.133
5Eg4TsPcqNbIjd8ADMZosg,Chains,Nick Jonas,55,0.591,0.611,0.0,-5.884,0.0454,0.0153,0.0,0.0757,0.12,76.003,203.107
3nH6JdYvrM7cnLT7xMrEKX,we can't be friends (wait for your love),Ariana Grande,57,0.645,0.646,5.0,-8.334,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,228.639
2fZcUDLtKH45tlT0ru297v,如果說 (電視劇《陪你到世界之巔》插曲),徐雲霄,13,0.648,0.48,11.0,-9.733,0.0359,0.853,0.0,0.215,0.195,121.922,243.368
5kNjJiyN5BeBiOseJVDu8c,"以为的以为 (""卫国先锋"" 插曲)",Alfred Sim,24,0.594,0.456,0.0,-6.857,0.0298,0.8,0.0,0.0712,0.293,119.986,245.96
0dXrZ47LxK2PHm4mjSlwgt,"The Planets, Op. 32: I. Mars, the Bringer of War",Gustav Holst,42,0.293,0.317,7.0,-14.707,0.0336,0.689,0.923,0.121,0.0859,76.749,429.6
7o9uu2GDtVDr9nsR7ZRN73,Time After Time,Cyndi Lauper,78,0.726,0.449,0.0,-9.206,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241.333
4mWNwMmBADo548bT4xYtDo,Earth,Hans Zimmer,44,0.0683,0.0504,4.0,-29.69,0.0389,0.755,0.95,0.112,0.0938,73.101,181.867
4O4dhPrjcw7GSLNafNydmb,Big Yellow Taxi,Counting Crows,60,0.678,0.866,1.0,-4.341,0.048,0.00295,0.0,0.16,0.842,88.041,225.573
4w2GLmK2wnioVnb5CPQeex,360,Charli xcx,81,0.857,0.62,0.0,-8.13,0.0472,0.646,0.244,0.0934,0.796,120.042,133.805
3vqOdy1Dy0FjSLFgT6kc0i,bury a friend,Syrus M. Schwartz,35,0.584,0.432,7.0,-13.309,0.121,0.658,0.000245,0.119,0.181,123.965,194.032
3XbR8kibDITfQbuK46T1MY,"Melodie roumaine, Op. 47",Pablo de Sarasate,5,0.164,0.0679,6.0,-25.942,0.0436,0.901,0.0115,0.0894,0.135,96.272,186.787
21FJ2RBK1SdeGI8qSjfja3,Under Hill,Howard Shore,0,0.254,0.441,10.0,-15.753,0.0442,0.0992,0.872,0.154,0.209,93.704,115.38
7FMsLt0GcEksBEo2WrhIFU,"The Sleeping Beauty, Op. 66 : La Fee-Diamant (Variation IV)",Pyotr Ilyich Tchaikovsky,19,0.551,0.151,7.0,-21.599,0.0351,0.89,0.413,0.223,0.629,129.09,48.627
44hqFxUWsADWewEJELnncj,No Doubt,ENHYPEN,78,0.837,0.456,8.0,-7.07,0.0791,0.11,0.0,0.0553,0.521,130.03,167.22
6e8Ou0wiqAzIpWb2eSxll8,Miami,Will Smith,72,0.877,0.534,1.0,-6.178,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,197.56
7izqT26X2qmMbqiNAQZruO,"Goldberg Variations, BWV 988: Var. 21",Johann Sebastian Bach,49,0.361,0.0659,7.0,-28.757,0.054,0.995,0.875,0.122,0.375,85.114,195.243
6U0fWlBshjYDtaolsU9nNs,會有那麼一天,JJ Lin,40,0.666,0.379,1.0,-12.956,0.0299,0.57,0.0,0.218,0.396,123.013,221.827
1CSaCKPIp2yCIDL3t7Fyau,Barber: Adagio for Strings,Samuel Barber,55,0.102,0.0733,10.0,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954,537.427
33RJ3P6wc0B0FIyDalhNTv,Here We Go Again,Demi Lovato,51,0.585,0.927,5.0,-5.253,0.04,0.00432,0.0,0.178,0.672,142.043,226.253
2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",Pyotr Ilyich Tchaikovsky,68,0.136,0.164,4.0,-18.756,0.0364,0.911,0.916,0.109,0.071,58.303,166.867
2m6HgwjakjAXimujX8m4sk,BLEED,The Kid LAROI,67,0.566,0.417,10.0,-7.025,0.0256,0.647,0.0,0.188,0.669,174.798,169.99
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,71,0.828,0.441,10.0,-8.562,0.0685,0.0757,8.68e-06,0.295,0.533,140.009,272.113
12SJpYZEdj4kzWZ8FPFg4Y,All The Stars (with SZA),Kendrick Lamar,0,0.715,0.62,5.0,-5.428,0.0507,0.0322,0.0142,0.0881,0.456,96.812,235.54
2qRrfquOaB98Gl3VAOoW95,Letting Go,吉克隽逸,47,0.657,0.493,1.0,-8.004,0.0294,0.359,0.0,0.14,0.443,129.947,197.538
7fJnj6rso7N95oztvsxrWD,Dancing with Myself - 2001 Remaster,Billy Idol,0,0.387,0.886,4.0,-6.981,0.0617,5.83e-05,0.275,0.219,0.757,176.426,227.4
0Aw6HYCzp4yI49zXx2VKdn,Must Have Love,MINZY,0,0.608,0.623,1.0,-5.698,0.0369,0.00633,0.0,0.0692,0.421,105.105,177.744
20LxTsa6936zOlzTWqoPVt,The Next Episode,Dr. Dre,2,0.92,0.891,3.0,-2.398,0.253,0.0313,0.0,0.083,0.311,95.295,161.6
1ghlpxVfPbFH2jenrv9vVw,Duel of the Fates,John Williams,59,0.471,0.411,2.0,-15.755,0.041,0.733,0.853,0.28,0.282,79.986,254.347
06KVx1il9j6VbQfVtFXpW8,Lips On Lips,Tiffany Young,35,0.586,0.641,5.0,-5.763,0.0483,0.0822,0.0,0.122,0.376,127.166,224.254
66Hpb1U30s5rTlkGhyatYQ,A Good Omen,Howard Shore,0,0.0637,0.371,0.0,-15.998,0.0419,0.043,0.939,0.165,0.0398,59.273,347.038
7qtM492xyqdbh2vt5vBKaD,好久不見,Eason Chan,38,0.296,0.356,8.0,-10.904,0.0327,0.197,2.16e-06,0.0987,0.218,186.311,248.753
0QRbnZ7aXr1uiuVub9dC7C,Break Down (Korean Ver.),SUPER JUNIOR,0,0.526,0.98,4.0,-4.231,0.237,0.116,0.0,0.741,0.409,129.992,208.96
0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,Zac Brown Band,74,0.566,0.713,6.0,-4.25,0.0418,0.645,0.0,0.114,0.805,169.861,238.147
4sHWJD2vUe5uV7QIQ2rogQ,"Suite in D Minor, HWV 437: III. Saraband",George Frideric Handel,34,0.0642,0.126,2.0,-18.812,0.0473,0.884,0.874,0.0953,0.0384,59.559,344.24
0fFCTYF5QEU3K1R4HKfmiE,Head Over Heels,Tears For Fears,0,0.605,0.742,4.0,-7.031,0.0246,0.521,0.000946,0.15,0.619,95.168,254.36
3etJfG58ulqDBqjih4kExx,"Ouverture-Suite in D Minor, TWV 55:d2: V. Sarabande",Georg Philipp Telemann,40,0.236,0.0851,2.0,-21.154,0.0532,0.878,0.435,0.311,0.0869,111.491,112.44
6fJW5vgrTBrKksFKApn7v2,Jelly Pop,BOYS PLANET,52,0.771,0.882,3.0,-1.837,0.074,0.085,0.0,0.318,0.871,120.995,203.253
32VSdGCv8wkAjUkVha9YBf,no tears left to cry - live,Ariana Grande,42,0.652,0.791,0.0,-4.623,0.0655,0.467,1.45e-06,0.967,0.383,121.922,233.417
2sbtixigDCbjXBTMRSEECS,Green Light - Chromeo Remix,Lorde,46,0.794,0.88,2.0,-4.734,0.037,0.0414,1.88e-06,0.0958,0.866,121.009,247.934
2nr9WZdKntw9a5muEC3gOk,In My Head,Bedroom,0,0.577,0.611,9.0,-13.535,0.0323,0.168,0.92,0.106,0.177,150.91,354.664
7z1MZoiPunukB3kCkKRBKh,Blame Me,MONSTA X,0,0.591,0.81,11.0,-4.215,0.0397,0.0185,5.13e-06,0.349,0.216,164.962,188.182
1WYEDcS7WGjv0rG7rmMX3o,Bitter Sweet Symphony,The Verve,59,0.356,0.913,9.0,-6.015,0.0499,0.0339,0.0,0.221,0.537,171.157,359.547
4pRpQPazPxyesJTqnnxBe1,Zelda,Belhad,12,0.628,0.474,9.0,-14.695,0.0327,0.0972,0.838,0.123,0.205,104.987,184.5
6O08YZmZukxmZzeZnzOXMF,哎呦喂,yangyang,43,0.498,0.536,9.0,-8.711,0.0446,0.397,0.0,0.107,0.386,114.036,233.158
2rEORYFAt7S0dzdbmDoffU,愛上你是一個錯,楊培安,46,0.574,0.465,1.0,-5.891,0.0259,0.545,0.0,0.124,0.358,81.965,276.342
5WoBYhdGDMjZ264X2FUJQ7,"Musiche sacre: No. 23, Canzon à 3",Francesco Cavalli,36,0.267,0.135,8.0,-18.682,0.0437,0.845,0.00297,0.104,0.141,121.71,331.054
2s5YN9O8Qv25BjQobPHWVZ,Like A G6,Far East Movement,20,0.431,0.862,7.0,-7.005,0.428,0.00618,0.0,0.322,0.696,124.93,219.307
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,76,0.705,0.712,6.0,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,299.96
3nZoOZUMQDBcnxu18yWJ7v,失控,井迪,49,0.474,0.203,11.0,-11.287,0.0437,0.865,0.0,0.115,0.111,123.367,249.672
5GvdqsZZlGJwhfFK0mZDGP,Abing abing,Orange Caramel,28,0.759,0.968,5.0,-1.575,0.0475,0.0862,0.000396,0.0481,0.783,127.983,190.48
0fp11C9e0YGUjgJbBcEwfn,王子麵,Mayday,21,0.424,0.819,7.0,-2.989,0.0914,0.00487,0.0,0.201,0.565,180.224,178.907
6vdFeKr7xdZ9uFWA7ZRweE,Hora Staccato,Grigoras Dinicu,12,0.586,0.299,3.0,-17.465,0.0519,0.988,0.235,0.155,0.913,97.304,83.533
6PQNQZglkWW2f2LubkT0xA,I Betcha,Universal Minds,0,0.613,0.51,2.0,-9.512,0.0429,0.882,0.0,0.352,0.889,91.247,238.634
3gpU0uqDonMBKEcJu4Rzsf,Singularity,BTS,0,0.775,0.271,1.0,-9.131,0.092,0.554,0.00285,0.112,0.204,104.001,196.998
02oUEbDQXcVITlLQKMPN1F,Ghostin',Wesley Joseph,51,0.856,0.518,0.0,-10.217,0.192,0.346,0.452,0.221,0.161,117.018,197.675
4Gnl12vioGd6lgIjeYcMCl,Mickey,Toni Basil,0,0.674,0.913,4.0,-5.898,0.0521,0.124,1.06e-05,0.139,0.968,148.891,253.2
2ziVTVizQdVNC2QhQhNGvg,Ways to Be Wicked,Dove Cameron,62,0.625,0.98,5.0,-4.222,0.132,0.11,8.07e-06,0.409,0.408,113.027,218.005
2jp9nABl9ipWn4QG2LHhKM,Smoke All Day,Ka'ikena Scanlan,39,0.935,0.519,2.0,-6.58,0.0434,0.0667,1.25e-06,0.111,0.755,112.964,263.363
509wYKLVlMOLPHhkg4Es9N,Tremor,Dimitri Vegas & Like Mike,0,0.633,0.941,6.0,-4.189,0.0362,0.000337,0.799,0.936,0.392,127.98,294.387
2w4II9MvCr0sixJqIXkstm,Théoden Rides Forth (feat. Ben Del Maestro),Howard Shore,37,0.125,0.538,2.0,-12.113,0.0407,0.531,0.943,0.236,0.107,79.886,347.907
0B7bLL5c8ELSw6Wzz8cgpP,"Souvenir de Domont, Op. 8",Pablo de Sarasate,6,0.391,0.099,0.0,-18.155,0.0477,0.961,0.221,0.133,0.533,94.19,267.467
6FDla4UfmWBTE5XSmddrGD,愛情轉移(國),Eason Chan,0,0.623,0.61,11.0,-10.547,0.0398,0.17,0.0,0.0997,0.377,129.429,211.04
0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swift,73,0.777,0.357,0.0,-6.942,0.0522,0.757,7.28e-06,0.108,0.172,139.884,210.252
49gU95GpWNOY4hzUWYefjp,我不需要每一個人都愛我 - A Rock Can Be A Star,831,31,0.528,0.525,11.0,-8.027,0.0321,0.384,0.0,0.107,0.142,103.982,276.0
5xJWKlQO3wDUgoyNrmm4Bg,Black Out,CHANYEOL,58,0.675,0.825,9.0,-4.995,0.0571,0.416,6.21e-06,0.14,0.727,159.867,171.293
35Md2eaqDN5ZPgwvFdj9wu,The Gathering of the Clouds - Extended Version,Howard Shore,0,0.148,0.235,9.0,-18.495,0.0397,0.865,0.869,0.0769,0.0388,103.333,352.587
1B5Tp2Ml9nLlmTSJx8xVfI,Always On My Mind,Elvis Presley,67,0.358,0.387,7.0,-14.342,0.0324,0.746,0.0121,0.119,0.495,181.183,218.44
70Ec2zSBOWgcj2G5UKEmmM,Felice Navidad,Dean Fraser,23,0.828,0.584,7.0,-6.968,0.0497,0.547,0.908,0.0626,0.964,141.955,247.668
6dwSpPEZGrZunscfStraZv,直覺,Jeff Chang,12,0.798,0.37,9.0,-11.829,0.044,0.00165,0.00603,0.0631,0.962,107.942,220.773
5YIUAdjnj180Fkqwf0J5X0,New Dior (feat. D-Block Europe),DigDat,45,0.729,0.531,1.0,-9.568,0.371,0.459,0.0,0.0693,0.384,156.132,203.128
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),Drake,74,0.475,0.655,11.0,-7.342,0.33,0.0306,0.0,0.375,0.245,163.997,247.444
7rZbFj5T5GzbIrVMrkw5AU,Press Me,Chris Brown,62,0.506,0.653,5.0,-6.404,0.4,0.0128,0.0,0.0645,0.411,93.191,127.616
3mQOoBONOh6vnP51eMgWnP,Sexy Bitch (feat. Akon),David Guetta,2,0.813,0.627,11.0,-5.018,0.0486,0.0771,0.000616,0.131,0.801,130.011,195.853
7qiEoVlFjb3KaytT2zgK1g,Doomsday Blue,Bambie Thug,58,0.487,0.846,10.0,-7.123,0.049,0.00705,0.285,0.171,0.16,130.008,183.741
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Miley Cyrus,79,0.672,0.642,5.0,-4.035,0.0313,0.0981,0.0,0.1,0.494,121.981,196.453
6IW6cNEGZEtgJtw9ThbrG8,Karma,Taylor Swift,37,0.64,0.623,8.0,-7.038,0.0938,0.0794,0.0,0.501,0.106,90.001,204.852
1OcvlhLoAYg2TIz7q58kst,Don Quixote: Act IV: Basilio's Variation,Ludwig Minkus,29,0.358,0.245,0.0,-18.131,0.069,0.928,0.946,0.105,0.593,176.614,56.027
4WJrPDdryMRaKnkJWWex37,掉了,A-Mei Chang,0,0.523,0.572,1.0,-6.834,0.0274,0.356,1.29e-06,0.121,0.306,106.943,289.48
5UXlDFlgxnEKSgCnMQX9XM,Clouds,BUNT.,0,0.699,0.746,9.0,-8.158,0.0761,0.228,0.793,0.104,0.177,130.057,158.761
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,77,0.772,0.413,0.0,-8.194,0.0891,0.0361,0.0,0.111,0.211,131.964,246.213
2QVzqoysmbypKY6x69Q7RC,"Nah, Nah, Nah",Edward Maya,36,0.691,0.584,11.0,-7.336,0.0834,0.0403,0.000273,0.119,0.523,125.983,137.143
1YsU8rW2u8z4F0pwOBQ4Ea,feelslikeimfallinginlove - Single Version,Coldplay,77,0.629,0.515,0.0,-7.503,0.0272,0.0448,0.00751,0.117,0.339,121.154,237.803
6gw0VbU7mFGCFnpKS0CbYU,Get By,Talib Kweli,0,0.639,0.93,2.0,-4.482,0.387,0.00412,0.0,0.196,0.791,90.087,227.72
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,72,0.33,0.469,10.0,-9.286,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,292.067
1Br9eL7BQmE90HEvDrHT7H,My House - Lexxmatiq & Jiggi Remix,Flo Rida,20,0.729,0.881,7.0,-6.777,0.0631,0.0265,0.00117,0.292,0.884,100.009,186.102
3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,75,0.65,0.306,9.0,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180.056
71lyUtIPCMAYjTwwwxy2jW,4r Da Squaw,Isaiah Rashad,57,0.667,0.523,10.0,-9.477,0.329,0.532,2.12e-05,0.137,0.409,143.934,232.571
5qhX2RhKzsQmzmsl2f7QhS,如果你還愛我,Michael Wong,25,0.666,0.392,7.0,-9.864,0.0457,0.372,0.0,0.061,0.607,174.268,296.76
4yaBfHHZbAb2nim1fP7cRV,Life In A Jar,Superheaven,49,0.484,0.872,1.0,-5.586,0.0559,0.000384,0.000672,0.148,0.347,150.027,222.208
6PbtTwGUPPbnT7nRTA1gS3,Your House,Steel Pulse,51,0.707,0.716,10.0,-8.962,0.0879,0.057,4.25e-06,0.36,0.966,154.118,222.6
1AWtWuezUIr59T2rXpCP0U,Gas Pedal (feat. IamSu),Sage The Gemini,0,0.854,0.46,10.0,-9.71,0.14,0.025,0.0,0.128,0.483,97.512,207.264
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,70,0.908,0.633,2.0,-5.145,0.183,0.0859,2.31e-06,0.106,0.395,145.914,276.147
2rf9i0Enr8cw1JRME8Rsvq,Cardboard Box,FLO,57,0.579,0.714,1.0,-4.308,0.0584,0.04,0.0,0.341,0.696,80.419,161.366
3wluV5HGCW1Dq1CYsjIdLu,Sexy In The Air,TAEMIN,58,0.477,0.833,1.0,-2.769,0.136,0.0214,0.0,0.28,0.531,100.024,194.8
2GJFu2G9fhaYFrOoX9bejs,"Lyric Pieces, Book 5, Op. 54: Nocturne",Edvard Grieg,56,0.296,0.0435,0.0,-29.73,0.0411,0.987,0.857,0.0786,0.0302,72.282,220.773
1jcQ040aWKeiUGJ2IcnFtV,Sunset Bird,Yiruma,48,0.349,0.191,0.0,-16.111,0.0463,0.992,0.936,0.132,0.0414,140.422,191.0
6oEKCzMIdUT4dbeI05gcKy,"Concerto for violoncello piccolo in G Major, RV. 414: II. Largo",Antonio Vivaldi,35,0.175,0.205,3.0,-13.847,0.0321,0.914,0.757,0.114,0.135,101.093,180.467
6G1V1TM0TeHfQzIQSEKCsH,"Piano Sonata No. 17 in D Minor, Op. 31/2 ""Tempest"": III. Allegretto - Live",Ludwig van Beethoven,47,0.227,0.113,7.0,-24.217,0.0397,0.984,0.911,0.0618,0.175,137.466,457.2
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,85,0.411,0.619,1.0,-6.834,0.0368,0.62,0.0,0.11,0.337,177.937,186.192
2ETuChyJUeHa3qeLqm0bOW,Conscious Journey,Sacred Flute,49,0.086,0.0607,4.0,-22.779,0.0384,0.983,0.568,0.0838,0.0393,84.355,136.039
7sLMVqopvBBHS6IDt0JbK5,I Feel Like Crying,Little Beaver,7,0.67,0.33,2.0,-12.665,0.0339,0.398,0.0,0.102,0.379,141.72,240.893
5ftTaXeopTrWAfCMqWU7DW,你莫走,山水组合,34,0.615,0.889,11.0,-3.698,0.0427,0.00354,0.0,0.159,0.532,134.958,218.68
1ymzdmQYjO3ThdlToYZnTq,Adieux,Ludovico Einaudi,69,0.225,0.00407,3.0,-37.107,0.0464,0.987,0.936,0.112,0.32,73.595,175.493
3olJm5hPTWRM89ZNuPbNMg,Funk in the Hole,Roy Ayers,31,0.494,0.98,5.0,-4.795,0.0565,0.0233,0.479,0.225,0.955,181.689,336.547
1yJ5fyqBusR7Verj8JGsKV,Miss Independent,Ne-Yo,64,0.668,0.673,1.0,-5.714,0.145,0.48,0.0,0.194,0.727,171.812,232.0
5bhDnM1VMFDTs3urFBq4Na,R e a l W o m a n,PARTYNEXTDOOR,52,0.68,0.613,6.0,-7.506,0.0544,0.554,1.29e-05,0.085,0.14,89.942,194.734
1JVhhlUvMtdXB3VbYrBHF3,或许你忘了,季彦霖,25,0.382,0.221,7.0,-9.189,0.0296,0.91,0.0,0.132,0.167,77.329,243.019
5dh87xGcp4YqDFBc86Mh47,Please don’t…,K.Will,53,0.698,0.694,11.0,-5.5,0.0321,0.44,3.96e-06,0.308,0.489,94.998,212.976
3Zlemtnb5owyQQqHfqpBP3,Ain't No Stopping,Common Kings,0,0.529,0.673,1.0,-6.048,0.0499,0.00121,0.0,0.0544,0.195,169.884,197.035
0phGofl3ppS5Itk1zM9eKa,Ghostbusters,Ray Parker Jr.,53,0.787,0.588,6.0,-14.228,0.0355,0.0192,0.0205,0.347,0.803,115.513,245.6
794QVQtFNy7hvtjQP1keQd,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy,54,0.817,0.646,4.0,-5.12,0.249,0.0152,0.0,0.125,0.835,162.898,213.08
0VgsJeslY176suMw8tZgou,La passante du Sans-Souci,Georges Delerue,40,0.159,0.098,9.0,-20.968,0.0483,0.956,0.463,0.113,0.0439,76.715,260.52
3RI7rnK1YgmyRcXq9pkMqQ,This Tender Appeal,Allysium,66,0.435,0.0404,4.0,-26.262,0.0358,0.984,0.96,0.0952,0.193,95.929,168.499
36phXHOKx8rO7CMp2vNX4x,Love Myself,Hailee Steinfeld,66,0.617,0.759,0.0,-6.785,0.0678,0.0026,0.0,0.419,0.324,122.924,218.773
4Kd0FzFpOgIGxlBl4HXuFn,Salt Shaker,Ying Yang Twins,60,0.884,0.697,11.0,-6.022,0.128,0.0509,0.0,0.094,0.322,101.965,252.44
5SifNhmUO8iSEoWFQU8kxH,17 (feat. Joshua and DK of SEVENTEEN),Pink Sweat$,53,0.615,0.383,5.0,-8.575,0.0597,0.112,0.0,0.108,0.306,129.358,160.819
03m5ynXvoV7XkMKQUvtYgy,我以為,Victor Wong,0,0.666,0.574,2.0,-6.497,0.0289,0.78,0.0,0.0911,0.659,120.019,232.897
0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,70,0.398,0.316,1.0,-7.031,0.0368,0.805,0.0,0.295,0.174,118.582,253.342
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,82,0.505,0.904,6.0,-6.863,0.179,0.355,0.118,0.14,0.773,176.811,183.44
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,75,0.519,0.749,6.0,-3.318,0.0405,0.271,0.0,0.119,0.29,147.905,199.947
2cytBOLpwFRX7J9URCrFIe,Options,NSG,51,0.836,0.621,1.0,-4.685,0.0892,0.387,9.16e-05,0.104,0.762,101.995,240.082
3b098hlA2uM27cENS4MI4g,The Way,JEON SOMI,44,0.652,0.859,3.0,-3.877,0.0384,0.047,0.0,0.102,0.419,160.047,165.214
4yEMyaB6PGBpQvac2yD9wZ,Never,Heart,53,0.586,0.768,10.0,-7.479,0.0346,0.528,1.4e-06,0.328,0.676,96.239,246.612
18XEJ4bMuqM0YIrZuir4xy,Good bye my love,AILEE,0,0.292,0.562,3.0,-5.193,0.031,0.788,0.0,0.203,0.217,139.279,256.305
6u4QtlkKJ879ElNlgw0R7M,說愛你,Jolin Tsai,54,0.6,0.468,8.0,-9.126,0.0335,0.865,3.13e-06,0.104,0.203,123.987,205.424
7CnNwlg20X6gT2Mug1Kyjw,壞人,Abin Fang,0,0.677,0.609,7.0,-4.503,0.0292,0.143,0.0,0.132,0.344,119.855,262.413
22kTcna9FQReLr2dDZLYDO,Days Inn,Lil Meta,33,0.702,0.5,1.0,-9.846,0.218,0.000714,0.0,0.193,0.45,157.829,168.608
4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer,0,0.635,0.435,3.0,-7.521,0.031,0.00328,6.78e-06,0.071,0.459,76.098,256.88
5Q77F62i7cm9X88azmIYg2,Don't worry,Lee Juck,28,0.516,0.322,9.0,-6.641,0.0321,0.845,0.0,0.145,0.179,137.906,231.696
2xqar3ld7feKeOp1aGbmXw,What's This?,Danny Elfman,57,0.511,0.473,5.0,-10.907,0.0785,0.818,1.44e-05,0.126,0.503,81.628,185.573
3KhDf9MJlPpodahS4OwrMF,On A Rainy Day,Younha,42,0.394,0.431,10.0,-6.869,0.0461,0.819,0.0,0.134,0.23,132.182,212.372
1HW3I6KUzjYPEMqZrlFN66,"Elgar: Salut d' Amour, Op. 12",Edward Elgar,33,0.17,0.0703,4.0,-25.049,0.0526,0.955,0.43,0.0777,0.0985,86.092,201.6
1wmF5bwFFEcSTOL5BuJiG7,"Orfeo ed Euridice, Wq. 30, Act 2: Melodie No. 2 (Arr. Heifetz)",Christoph Willibald Gluck,14,0.219,0.0449,2.0,-26.19,0.0471,0.927,0.116,0.118,0.0391,80.346,189.947
4V7pB7pmPU1wf6U8S2iP2S,世界上的另一個我,A Si,0,0.721,0.361,10.0,-12.008,0.0377,0.879,6.27e-06,0.11,0.353,113.2,237.531
315aBOUD3xtj7sUMXtRgMV,In The Stars,Benson Boone,81,0.362,0.54,10.0,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007,216.41
6zxduHMczryEbhZ5NGyiPU,Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,0,0.697,0.903,7.0,-7.151,0.272,0.168,0.0,0.38,0.561,102.733,290.16
7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Mac DeMarco,81,0.901,0.136,8.0,-16.127,0.102,0.667,0.354,0.109,0.643,150.076,211.14
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,78,0.675,0.649,5.0,-10.271,0.0319,0.0204,0.0,0.0959,0.596,116.62,228.0
4kJT7Yj6Za01KfKHjb7mZE,Fall in Love with You.,Montell Fish,77,0.538,0.0203,4.0,-23.163,0.0437,0.92,0.019,0.104,0.103,121.447,132.0
5u9cuDcYdOpSRB7fAYXXdp,Marcel,Her's,61,0.625,0.645,9.0,-5.959,0.0278,0.54,0.0776,0.347,0.685,106.996,187.572
